step,loss,elapsed_s
200,22.044254302978516,0.49611663818359375
400,18.205175399780273,0.8582050800323486
600,17.742801666259766,1.2257757186889648
800,16.99201202392578,1.6198601722717285
1000,16.70267105102539,2.0364575386047363
1200,16.014636993408203,2.4685630798339844
1400,16.290319442749023,2.812124252319336
1600,16.046974182128906,3.151218891143799
1800,16.027650833129883,3.50128173828125
2000,15.364961624145508,3.845874786376953
2200,15.59886646270752,4.189441919326782
2400,15.701105117797852,4.529559373855591
2600,16.008358001708984,4.871127367019653
2800,15.806645393371582,5.2066967487335205
3000,15.248515129089355,5.559281587600708
3200,14.967439651489258,5.900354385375977
3400,15.098280906677246,6.235429048538208
3600,15.214221000671387,6.5805253982543945
3800,14.629376411437988,6.918601751327515
4000,14.917057037353516,7.257183074951172
4200,14.602556228637695,7.600249290466309
4400,14.667848587036133,7.930325031280518
4600,14.891159057617188,8.280412197113037
4800,14.832832336425781,8.625480890274048
5000,14.635488510131836,8.957564115524292
5200,14.682499885559082,9.310125827789307
5400,14.997594833374023,9.64671516418457
5600,14.732812881469727,9.979776620864868
5800,14.890987396240234,10.325854301452637
6000,14.741606712341309,10.659958839416504
6200,14.514362335205078,10.99402666091919
6400,14.551071166992188,11.346639394760132
6600,14.465980529785156,11.739744901657104
6800,14.006568908691406,12.076345682144165
7000,14.32595443725586,12.421917915344238
7200,13.973798751831055,12.756014585494995
7400,14.54483699798584,13.085585117340088
7600,13.88772964477539,13.41565465927124
7800,14.082931518554688,13.749744653701782
8000,13.839537620544434,14.080823421478271
8200,14.071139335632324,14.411922454833984
8400,14.219953536987305,14.743487119674683
8600,14.064079284667969,15.074066638946533
8800,14.388854026794434,15.407196760177612
9000,14.049463272094727,15.743279695510864
9200,13.70667839050293,16.083362579345703
9400,13.798508644104004,16.421427726745605
9600,13.916641235351562,16.763027906417847
9800,13.942073822021484,17.10509729385376
10000,13.912853240966797,17.472198963165283
