step,loss,elapsed_s
200,97.91621398925781,0.5566065311431885
400,95.1231918334961,0.8811724185943604
600,90.00950622558594,1.2062671184539795
800,87.83468627929688,1.5318293571472168
1000,86.0740966796875,1.8639237880706787
1200,85.2923583984375,2.1919891834259033
1400,85.71475982666016,2.5260653495788574
1600,84.15725708007812,2.8866679668426514
1800,86.38853454589844,3.220745801925659
2000,84.6399154663086,3.5613458156585693
2200,82.42330932617188,3.89841365814209
2400,86.1286392211914,4.2374937534332275
2600,85.71798706054688,4.566094160079956
2800,83.86581420898438,4.901171445846558
3000,84.55941772460938,5.235248327255249
3200,84.32872009277344,5.564340353012085
3400,85.54312133789062,5.920405626296997
3600,85.55974578857422,6.248972177505493
3800,83.30171966552734,6.583043575286865
4000,83.8083267211914,6.922102689743042
4200,86.78069305419922,7.251189231872559
4400,84.06613159179688,7.58525824546814
4600,82.45040130615234,7.9243245124816895
4800,86.49636840820312,8.262916088104248
5000,85.27291107177734,8.594477415084839
5200,85.46922302246094,8.942564725875854
5400,83.6796646118164,9.282146215438843
5600,85.48535919189453,9.620212316513062
5800,85.08953094482422,9.944283723831177
6000,85.55186462402344,10.277358531951904
6200,86.67324829101562,10.594921350479126
6400,84.80908966064453,10.92947268486023
6600,86.40339660644531,11.261088609695435
6800,84.49116516113281,11.584648847579956
7000,85.44529724121094,11.925731897354126
7200,83.51470947265625,12.26532530784607
7400,84.51079559326172,12.60490107536316
7600,84.12821197509766,12.94947075843811
7800,87.23983764648438,13.285053730010986
8000,83.9239501953125,13.629621505737305
8200,85.07650756835938,13.985226154327393
8400,82.4373779296875,14.315295219421387
8600,84.51925659179688,14.64737582206726
8800,83.53132629394531,14.987957000732422
9000,84.36597442626953,15.319515466690063
9200,83.3661880493164,15.645097017288208
9400,85.05929565429688,15.987669229507446
9600,86.05500793457031,16.320733308792114
9800,83.8172378540039,16.653806686401367
10000,85.5523681640625,16.99138569831848
