step,loss,elapsed_s
200,1182.131591796875,0.5506248474121094
400,1091.953125,0.9192245006561279
600,1151.95654296875,1.2772986888885498
800,989.0562133789062,1.6253817081451416
1000,956.4893798828125,1.9819464683532715
1200,959.884033203125,2.334562301635742
1400,1046.707763671875,2.697115898132324
1600,965.9247436523438,3.0617196559906006
1800,1061.96630859375,3.421814441680908
2000,958.4794311523438,3.7803802490234375
2200,971.2769775390625,4.130965232849121
2400,1072.039306640625,4.484032154083252
2600,924.7447509765625,4.833103656768799
2800,937.5390625,5.1921679973602295
3000,946.752685546875,5.551264047622681
3200,1048.3544921875,5.909328937530518
3400,1031.545166015625,6.261899471282959
3600,980.2044677734375,6.618966817855835
3800,924.8850708007812,6.9705517292022705
4000,982.9364013671875,7.320133924484253
4200,959.4746704101562,7.676701307296753
4400,917.45361328125,8.03128719329834
4600,938.7828369140625,8.389351844787598
4800,970.7476196289062,8.749993562698364
5000,1032.7412109375,9.106572389602661
5200,926.74365234375,9.46914529800415
5400,941.4922485351562,9.823230504989624
5600,895.245361328125,10.175297498703003
5800,975.65576171875,10.546390771865845
6000,941.1243896484375,10.899450778961182
6200,906.8140869140625,11.255037307739258
6400,880.831787109375,11.606626510620117
6600,895.712646484375,11.96620774269104
6800,970.9064331054688,12.337296485900879
7000,927.1693115234375,12.692863702774048
7200,944.617919921875,13.090462446212769
7400,891.6488647460938,13.447049379348755
7600,880.8148193359375,13.813117742538452
7800,881.3267211914062,14.169717788696289
8000,899.318603515625,14.527310848236084
8200,964.4114990234375,14.888883829116821
8400,927.8304443359375,15.240991353988647
8600,927.76513671875,15.609585523605347
8800,901.975341796875,15.9691743850708
9000,922.4847412109375,16.32525658607483
9200,932.477294921875,16.68483281135559
9400,906.2428588867188,17.041934967041016
9600,949.3231811523438,17.401487112045288
9800,890.3302001953125,17.76658535003662
10000,918.8765258789062,18.13517928123474
