step,loss,elapsed_s
200,382.759033203125,0.5946462154388428
400,348.68548583984375,0.9567570686340332
600,340.5931701660156,1.2993483543395996
800,331.35052490234375,1.6524274349212646
1000,330.47119140625,2.002530336380005
1200,328.54986572265625,2.358128309249878
1400,332.11004638671875,2.7167282104492188
1600,326.8854675292969,3.0643067359924316
1800,321.2493591308594,3.4143893718719482
2000,326.1080017089844,3.776994466781616
2200,318.6981506347656,4.135572910308838
2400,319.8538818359375,4.541186094284058
2600,323.7044982910156,4.888267517089844
2800,325.7431640625,5.241343259811401
3000,317.83233642578125,5.601440906524658
3200,324.2080383300781,5.975022792816162
3400,318.64886474609375,6.325085639953613
3600,322.462646484375,6.680679559707642
3800,321.65985107421875,7.038756608963013
4000,325.175048828125,7.401849746704102
4200,322.605224609375,7.764921426773071
4400,327.4002685546875,8.16501760482788
4600,323.1527099609375,8.526588678359985
4800,323.27264404296875,8.879674673080444
5000,321.9833984375,9.230738639831543
5200,318.1559143066406,9.589816093444824
5400,318.85833740234375,9.943881273269653
5600,323.94830322265625,10.309982299804688
5800,326.03741455078125,10.657541036605835
6000,318.6154479980469,11.025123357772827
6200,318.88934326171875,11.372207641601562
6400,322.07843017578125,11.73327922821045
6600,323.3656005859375,12.088871479034424
6800,324.8320007324219,12.447443008422852
7000,322.7989807128906,12.80054259300232
7200,319.61480712890625,13.154610872268677
7400,319.3763427734375,13.50668740272522
7600,318.4290466308594,13.868771314620972
7800,320.99639892578125,14.225855112075806
8000,323.008056640625,14.578958511352539
8200,321.8223876953125,14.934548139572144
8400,320.4191589355469,15.302157640457153
8600,320.6004638671875,15.654719829559326
8800,322.94464111328125,16.017324924468994
9000,324.1130065917969,16.380918741226196
9200,324.64410400390625,16.746505737304688
9400,319.07611083984375,17.11108899116516
9600,321.0828857421875,17.476677656173706
9800,326.13006591796875,17.847256660461426
10000,317.69610595703125,18.211852073669434
