step,loss,elapsed_s
200,74.98421478271484,0.42350006103515625
400,66.33260345458984,0.8450069427490234
600,67.38044738769531,1.292501449584961
800,67.86312866210938,1.6915347576141357
1000,65.910888671875,2.10003924369812
1200,62.00867462158203,2.5000343322753906
1400,63.169410705566406,2.902036666870117
1600,59.70736312866211,3.3060338497161865
1800,63.80116271972656,3.7155344486236572
2000,59.333553314208984,4.119033575057983
2200,57.72352600097656,4.515534162521362
2400,61.37406921386719,4.916539192199707
2600,58.98609924316406,5.321542263031006
2800,57.31932830810547,5.725032091140747
3000,64.98976135253906,6.1080334186553955
3200,57.23967361450195,6.498532772064209
3400,60.18810272216797,6.867040395736694
3600,59.59651565551758,7.226532936096191
3800,59.04046630859375,7.593533515930176
4000,58.20867919921875,7.950034856796265
4200,58.40040588378906,8.312533617019653
4400,58.85377502441406,8.666033744812012
4600,57.2247314453125,9.030534744262695
4800,56.3663330078125,9.400531768798828
5000,56.45620346069336,9.758034229278564
5200,57.982460021972656,10.13703441619873
5400,56.500492095947266,10.512035131454468
5600,55.409912109375,10.883039474487305
5800,57.110435485839844,11.255540132522583
6000,56.748939514160156,11.63006067276001
6200,57.24462127685547,11.993559837341309
6400,55.82761764526367,12.37021517753601
6600,56.09684753417969,12.730714559555054
6800,57.88556671142578,13.092215299606323
7000,62.32189178466797,13.463720798492432
7200,56.12530517578125,13.829715013504028
7400,59.011871337890625,14.191216468811035
7600,56.99358367919922,14.547716617584229
7800,55.54299545288086,14.917216539382935
8000,57.14535140991211,15.288216352462769
8200,56.18933868408203,15.645714044570923
8400,55.061363220214844,16.005215167999268
8600,56.857383728027344,16.368216276168823
8800,54.63164138793945,16.72421669960022
9000,53.98393630981445,17.086214303970337
9200,56.25152587890625,17.44471263885498
9400,56.2772102355957,17.81121587753296
9600,54.874610900878906,18.178714513778687
9800,57.591033935546875,18.54521346092224
10000,56.19868087768555,18.90822196006775
