step,loss,elapsed_s
200,145.17172241210938,0.3665006160736084
400,130.57583618164062,0.7340049743652344
600,121.22896575927734,1.0945007801055908
800,117.09693908691406,1.4600002765655518
1000,115.4783935546875,1.8254997730255127
1200,112.69982147216797,2.1910011768341064
1400,110.25151062011719,2.5540006160736084
1600,108.53345489501953,2.939499616622925
1800,108.68917846679688,3.316500186920166
2000,106.01766967773438,3.678499221801758
2200,106.56397247314453,4.04049825668335
2400,106.9296875,4.420032739639282
2600,104.03665161132812,4.7875330448150635
2800,102.68574523925781,5.149529218673706
3000,103.4071044921875,5.520031213760376
3200,104.33396911621094,5.88653039932251
3400,102.38909149169922,6.249033212661743
3600,100.32427978515625,6.605532169342041
3800,103.08503723144531,6.989530086517334
4000,101.36993408203125,7.378528594970703
4200,101.01376342773438,7.744030952453613
4400,99.65389251708984,8.10203218460083
4600,101.08959197998047,8.46603012084961
4800,101.24360656738281,8.830533981323242
5000,101.1160888671875,9.197030067443848
5200,99.52398681640625,9.580035209655762
5400,100.41053009033203,9.940532922744751
5600,97.02236938476562,10.304531335830688
5800,99.34577178955078,10.672030687332153
6000,98.26810455322266,11.036099910736084
6200,100.15531158447266,11.41303038597107
6400,99.11499786376953,11.772029876708984
6600,98.46034240722656,12.163037776947021
6800,99.01338958740234,12.556532382965088
7000,97.55501556396484,12.967531442642212
7200,99.05012512207031,13.345031499862671
7400,98.03499603271484,13.72553014755249
7600,99.23643493652344,14.101539611816406
7800,97.15601348876953,14.471076250076294
8000,96.89134979248047,14.843571186065674
8200,97.48353576660156,15.2340726852417
8400,98.20269012451172,15.622578144073486
8600,96.63795471191406,15.994072198867798
8800,97.94490051269531,16.373071432113647
9000,96.87985229492188,16.745571851730347
9200,97.76521301269531,17.1090726852417
9400,95.95053100585938,17.47057032585144
9600,98.53890991210938,17.853573083877563
9800,97.91270446777344,18.219577312469482
10000,96.16647338867188,18.589072942733765
