step,loss,elapsed_s
200,4.3962016105651855,0.5211117267608643
400,4.382750511169434,0.9302139282226562
600,3.985276460647583,1.289797306060791
800,4.263465881347656,1.641359567642212
1000,4.426742076873779,2.0039498805999756
1200,4.310061454772949,2.3630242347717285
1400,4.894066333770752,2.7321085929870605
1600,3.915009021759033,3.0962018966674805
1800,3.723717212677002,3.4522690773010254
2000,4.219307899475098,3.8043460845947266
2200,4.414882659912109,4.1624109745025635
2400,4.144502639770508,4.523004055023193
2600,4.219742774963379,4.886102199554443
2800,3.7948665618896484,5.24367356300354
3000,4.172122001647949,5.608256816864014
3200,3.6839866638183594,5.9743452072143555
3400,4.761995315551758,6.332402229309082
3600,4.8175764083862305,6.6924824714660645
3800,4.383564472198486,7.069082260131836
4000,4.298797130584717,7.42916202545166
4200,4.459135055541992,7.786766290664673
4400,4.878196716308594,8.148885250091553
4600,5.223943710327148,8.503965377807617
4800,4.677719593048096,8.857540369033813
5000,4.182353973388672,9.206626415252686
5200,4.396543025970459,9.571216821670532
5400,4.383602142333984,9.93428635597229
5600,4.039091110229492,10.304880380630493
5800,4.581600666046143,10.665964841842651
6000,4.129605770111084,11.021048069000244
6200,4.161901473999023,11.379635095596313
6400,4.177671909332275,11.74570631980896
6600,5.018337249755859,12.102300882339478
6800,4.533380031585693,12.465370655059814
7000,4.304610252380371,12.822973728179932
7200,4.572161674499512,13.186564922332764
7400,4.562164306640625,13.535141944885254
7600,3.9110231399536133,13.891245603561401
7800,4.385462760925293,14.248323917388916
8000,4.12885046005249,14.616931915283203
8200,4.196684837341309,14.977038860321045
8400,4.008404731750488,15.34210205078125
8600,4.193280220031738,15.707690238952637
8800,3.96536922454834,16.070302963256836
9000,4.09632682800293,16.429869413375854
9200,4.467775821685791,16.781954526901245
9400,4.579562187194824,17.153042316436768
9600,4.375195026397705,17.515609741210938
9800,4.459995269775391,17.88071036338806
10000,3.871695041656494,18.23681926727295
