step,loss,elapsed_s
200,5.058361053466797,0.4115903377532959
400,3.8325321674346924,0.7691688537597656
600,3.3109633922576904,1.124253273010254
800,3.1876380443573,1.4833283424377441
1000,3.3310582637786865,1.8294217586517334
1200,3.175792932510376,2.18599009513855
1400,3.0119595527648926,2.536064386367798
1600,3.0510449409484863,2.89479398727417
1800,3.008751630783081,3.2509512901306152
2000,2.95345139503479,3.601053476333618
2200,2.8333191871643066,3.9556267261505127
2400,2.88792085647583,4.3252198696136475
2600,2.8959105014801025,4.684288501739502
2800,2.8547797203063965,5.031416177749634
3000,2.837238073348999,5.3849828243255615
3200,2.659770965576172,5.741069316864014
3400,2.6475272178649902,6.0861287117004395
3600,2.684499740600586,6.447727203369141
3800,2.561574935913086,6.8018224239349365
4000,2.6384291648864746,7.151391506195068
4200,2.6327221393585205,7.499463319778442
4400,2.606478452682495,7.863051652908325
4600,2.685546398162842,8.217137336730957
4800,2.643444299697876,8.572207927703857
5000,2.575259208679199,8.921299934387207
5200,2.5428876876831055,9.29189658164978
5400,2.6215906143188477,9.647467374801636
5600,2.5728869438171387,10.007552862167358
5800,2.5325779914855957,10.36711573600769
6000,2.6549386978149414,10.756696462631226
6200,2.5587563514709473,11.114283323287964
6400,2.5132675170898438,11.47784972190857
6600,2.5394949913024902,11.837445497512817
6800,2.538522720336914,12.207053899765015
7000,2.6445250511169434,12.573138236999512
7200,2.5170507431030273,12.988226652145386
7400,2.6105213165283203,13.379807233810425
7600,2.5116453170776367,13.757408618927002
7800,2.553435802459717,14.117010354995728
8000,2.5536370277404785,14.476092100143433
8200,2.574014663696289,14.838188409805298
8400,2.5847251415252686,15.195292711257935
8600,2.5352423191070557,15.569387912750244
8800,2.5673859119415283,15.938493490219116
9000,2.512134075164795,16.2905855178833
9200,2.6335697174072266,16.64716410636902
9400,2.430331230163574,17.022275686264038
9600,2.4821085929870605,17.396349906921387
9800,2.533454656600952,17.773433208465576
10000,2.503386974334717,18.15102767944336
