step,loss,elapsed_s
500,-10.411229133605957,1015.9132239818573
1000,-15.288629531860352,2006.3758556842804
1500,-16.923545837402344,2959.798766374588
1500,-18.041431427001953,2977.1982209682465
2000,-20.043209075927734,3944.8545117378235
2500,-20.540512084960938,4899.906985282898
3000,-22.41675567626953,5855.025243759155
3500,-22.650711059570312,6808.8872327804565
4000,-22.623647689819336,7763.427872657776
4500,-20.86130714416504,8722.697329998016
5000,-22.84519386291504,9681.179334163666
5500,-25.373939514160156,10641.601923942566
6000,-24.70626449584961,11600.484302282333
6500,-24.660303115844727,12554.384224176407
7000,-26.40923309326172,13509.404209375381
7500,-25.006484985351562,14466.706788301468
7500,-25.532238006591797,14466.82644367218
8000,-25.835464477539062,15453.056157588959
8500,-26.430908203125,16432.66633272171
9000,-27.265525817871094,17425.24641251564
9500,-26.39363670349121,18402.82989048958
10000,-25.985275268554688,19371.134361743927
