solver,target_nfe,actual_nfe,steps,project_tangent,radial_w1,sliced_w1,angular_sw_mean,ks_stat,sample_time_s,nan_rate,drift_final_mean,drift_final_max,drift_traj_max_mean
heun,1,2,1,False,0.3827780485153198,0.07958485186100006,0.039022961631417274,0.21891295909881592,0.0010006427764892578,0.0,0.4024762511253357,6.926962852478027,0.4024762511253357
heun,2,2,1,True,1.0646147727966309,0.12750890851020813,0.04663562153776487,0.47361740469932556,0.0019969940185546875,0.0,1.0672647953033447,6.298489093780518,1.0672647953033447
heun,2,2,1,False,0.3827780485153198,0.07958485186100006,0.039022961631417274,0.21891295909881592,0.0014994144439697266,0.0,0.4024762511253357,6.926962852478027,0.4024762511253357
heun,5,4,2,True,0.1590997874736786,0.038198843598365784,0.0282392674125731,0.09178158640861511,0.002001047134399414,0.0,0.16174989938735962,1.5302419662475586,0.16174989938735962
heun,5,4,2,False,0.32077062129974365,0.045694757252931595,0.026643553283065557,0.2820960283279419,0.0014984607696533203,0.0,0.35548877716064453,3.1987662315368652,0.3598245084285736
heun,10,10,5,True,0.04209700971841812,0.02996089495718479,0.023547356016933918,0.05248159170150757,0.0045108795166015625,0.0,0.02013385482132435,0.14482736587524414,0.02013385482132435
heun,10,10,5,False,0.10384237766265869,0.03116415999829769,0.024304219987243414,0.11256715655326843,0.003002643585205078,0.0,0.20110240578651428,2.5136427879333496,0.20366254448890686
heun,20,20,10,True,0.04092442989349365,0.028295325115323067,0.021897513419389725,0.046281591057777405,0.01201629638671875,0.0,0.002628960646688938,0.017391681671142578,0.002628960646688938
heun,20,20,10,False,0.0811179131269455,0.028821134939789772,0.02209679689258337,0.0871492549777031,0.0075016021728515625,0.0,0.1865406185388565,2.4114794731140137,0.1903737634420395
heun,50,50,25,True,0.04103754460811615,0.027597913518548012,0.022303860168904066,0.04508158564567566,0.02301764488220215,0.0,0.0001773861440597102,0.0012307167053222656,0.0001773861440597102
heun,50,50,25,False,0.07694727182388306,0.02793368324637413,0.021884064888581634,0.08174925297498703,0.020029067993164062,0.0,0.18285803496837616,2.3858590126037598,0.18734343349933624
heun,100,100,50,True,0.04104665294289589,0.02750411443412304,0.02233709115535021,0.04498158395290375,0.05550384521484375,0.0,2.2655171051155776e-05,0.00017595291137695312,2.2655171051155776e-05
heun,100,100,50,False,0.07659512758255005,0.027789093554019928,0.02214741287752986,0.08044925332069397,0.03601551055908203,0.0,0.18244682252407074,2.3823885917663574,0.18701699376106262
rk4,1,4,1,True,0.20856979489326477,0.0424032062292099,0.02796238800510764,0.07302242517471313,0.002501964569091797,0.0,0.21350522339344025,5.3574419021606445,0.21350522339344025
rk4,1,4,1,False,0.23669642210006714,0.041903056204319,0.026853896211832762,0.20296713709831238,0.001998424530029297,0.0,0.3089679479598999,6.517754077911377,0.3089679479598999
rk4,2,4,1,True,0.20856979489326477,0.0424032062292099,0.02796238800510764,0.07302242517471313,0.0025053024291992188,0.0,0.21350522339344025,5.3574419021606445,0.21350522339344025
rk4,2,4,1,False,0.23669642210006714,0.041903056204319,0.026853896211832762,0.20296713709831238,0.002001523971557617,0.0,0.3089679479598999,6.517754077911377,0.3089679479598999
rk4,5,4,1,True,0.20856979489326477,0.0424032062292099,0.02796238800510764,0.07302242517471313,0.0025022029876708984,0.0,0.21350522339344025,5.3574419021606445,0.21350522339344025
rk4,5,4,1,False,0.23669642210006714,0.041903056204319,0.026853896211832762,0.20296713709831238,0.0014967918395996094,0.0,0.3089679479598999,6.517754077911377,0.3089679479598999
rk4,10,8,2,True,0.03791949898004532,0.030797353014349937,0.023598243482410908,0.04448159039020538,0.0040130615234375,0.0,0.01314885076135397,0.2061619758605957,0.014142151921987534
rk4,10,8,2,False,0.0935211256146431,0.032130129635334015,0.023570402059704065,0.1001671552658081,0.0035059452056884766,0.0,0.2037263661623001,2.5240020751953125,0.2063332498073578
rk4,20,20,5,True,0.040949251502752304,0.027925066649913788,0.02225986449047923,0.04528158903121948,0.009002208709716797,0.0,0.0006952082621864974,0.009206771850585938,0.0010252103675156832
rk4,20,20,5,False,0.07598989456892014,0.028268054127693176,0.02228279411792755,0.08114925771951675,0.007110595703125,0.0,0.18422870337963104,2.384507656097412,0.18801340460777283
rk4,50,48,12,True,0.04104859381914139,0.027481794357299805,0.022331557935103774,0.04498158395290375,0.022500991821289062,0.0,2.114009839715436e-05,0.0008907318115234375,3.4240667446283624e-05
rk4,50,48,12,False,0.07645031809806824,0.02775920182466507,0.022509180940687656,0.08044925332069397,0.017496585845947266,0.0,0.18235602974891663,2.381338596343994,0.186811625957489
rk4,100,100,25,True,0.041048191487789154,0.027482667937874794,0.022331958869472146,0.04498158395290375,0.04400205612182617,0.0,1.5277445299943793e-06,8.0108642578125e-05,2.2142826310300734e-06
rk4,100,100,25,False,0.07651401311159134,0.027757376432418823,0.022529957350343466,0.08044925332069397,0.03599977493286133,0.0,0.18227677047252655,2.3812594413757324,0.18684743344783783
