solver,target_nfe,actual_nfe,steps,project_tangent,radial_w1,sliced_w1,angular_sw_mean,ks_stat,sample_time_s,nan_rate,drift_final_mean,drift_final_max,drift_traj_max_mean
euler,1,1,1,True,0.284534752368927,0.7739245891571045,0.02998252445831895,0.02059999108314514,0.14161252975463867,0.0,0.07059906423091888,101.170166015625,0.07059906423091888
euler,1,1,1,False,0.5077488422393799,0.7806141376495361,0.031205535866320133,0.03530001640319824,0.001004934310913086,0.0,0.5267890691757202,63.0955810546875,0.5267890691757202
euler,2,2,2,True,2.9017367362976074,0.6265884637832642,0.01442644209600985,0.11250001192092896,0.0015006065368652344,0.0,3.032540798187256,111.9356689453125,3.032540798187256
euler,2,2,2,False,2.1617825031280518,0.4988369345664978,0.014507563086226583,0.09439998865127563,0.0019974708557128906,0.0,2.3736259937286377,76.00057983398438,2.3819797039031982
euler,5,5,5,True,1.2762668132781982,0.31817224621772766,0.01309809135273099,0.04930001497268677,0.002997159957885742,0.0,1.405135154724121,53.721649169921875,1.405135154724121
euler,5,5,5,False,0.946852445602417,0.2779896557331085,0.012304861564189196,0.04159998893737793,0.0025022029876708984,0.0,1.2667150497436523,103.99781799316406,1.2906986474990845
euler,10,10,10,True,0.5233441591262817,0.2305392175912857,0.012915816390886903,0.019800007343292236,0.006000518798828125,0.0,0.648175835609436,25.427215576171875,0.648175835609436
euler,10,10,10,False,0.3948158621788025,0.22712154686450958,0.012427561916410923,0.01639997959136963,0.005025148391723633,0.0,0.8857988119125366,142.61070251464844,0.9248976111412048
euler,20,20,20,True,0.23375941812992096,0.2122553139925003,0.013080140575766563,0.009399980306625366,0.011002302169799805,0.0,0.30772334337234497,11.9534912109375,0.30772334337234497
euler,20,20,20,False,0.2305465191602707,0.21772022545337677,0.012773601105436683,0.013000011444091797,0.007999420166015625,0.0,0.7863970398902893,158.20289611816406,0.8315500617027283
euler,50,50,50,True,0.22692160308361053,0.20953238010406494,0.012895118910819292,0.016699999570846558,0.027995586395263672,0.0,0.11956550925970078,4.651214599609375,0.11956550925970078
euler,50,50,50,False,0.23766395449638367,0.21677573025226593,0.01254163053818047,0.019200026988983154,0.020997285842895508,0.0,0.7581378221511841,165.73728942871094,0.8060287237167358
euler,100,100,100,True,0.24792715907096863,0.20990486443042755,0.013293308205902576,0.01910001039505005,0.11456942558288574,0.0,0.059231970459222794,2.30511474609375,0.059231970459222794
euler,100,100,100,False,0.2589466869831085,0.21722038090229034,0.012606102740392089,0.020700007677078247,0.04101061820983887,0.0,0.7538702487945557,168.21714782714844,0.8025930523872375
heun,1,2,1,True,13.537359237670898,2.7870569229125977,0.030857752542942762,0.4185999929904938,0.0014984607696533203,0.0,13.668231010437012,185.72328186035156,13.668231010437012
heun,1,2,1,False,8.90939998626709,1.8974412679672241,0.03948308853432536,0.30410003662109375,0.0009989738464355469,0.0,9.05927848815918,130.92726135253906,9.05927848815918
heun,2,2,1,True,13.537359237670898,2.7870569229125977,0.030857752542942762,0.4185999929904938,0.0009999275207519531,0.0,13.668231010437012,185.72328186035156,13.668231010437012
heun,2,2,1,False,8.90939998626709,1.8974412679672241,0.03948308853432536,0.30410003662109375,0.0004973411560058594,0.0,9.05927848815918,130.92726135253906,9.05927848815918
heun,5,4,2,True,1.1615540981292725,0.3444046676158905,0.014417492086067796,0.04400002956390381,0.002999544143676758,0.0,1.2903050184249878,105.99362182617188,1.2903050184249878
heun,5,4,2,False,0.5039868354797363,0.2840585708618164,0.013266454683616757,0.024299979209899902,0.001497507095336914,0.0,0.9048913717269897,161.89320373535156,0.9389044642448425
heun,10,10,5,True,0.2306349277496338,0.21191203594207764,0.012695525540038943,0.016800016164779663,0.005997180938720703,0.0,0.13036106526851654,17.3343505859375,0.13036106526851654
heun,10,10,5,False,0.24105122685432434,0.2183387279510498,0.011972655076533556,0.019500017166137695,0.004019975662231445,0.0,0.7425668835639954,183.56898498535156,0.7746005654335022
heun,20,20,10,True,0.2662905156612396,0.21046088635921478,0.012640025466680527,0.02090001106262207,0.010509014129638672,0.0,0.018964676186442375,1.9149169921875,0.018964676186442375
heun,20,20,10,False,0.2747230529785156,0.2175612449645996,0.012388499220833182,0.022200018167495728,0.008027791976928711,0.0,0.7483110427856445,172.21458435058594,0.7914621829986572
heun,50,50,25,True,0.2748742997646332,0.21080274879932404,0.012957990635186434,0.021400004625320435,0.026900768280029297,0.0,0.0010879049077630043,0.089508056640625,0.0010879049077630043
heun,50,50,25,False,0.2824082672595978,0.2179563194513321,0.012523036217316985,0.023000001907348633,0.021501779556274414,0.0,0.7511375546455383,170.70652770996094,0.7998918890953064
heun,100,100,50,True,0.2753652334213257,0.21084338426589966,0.012959223939105868,0.021400004625320435,0.0540471076965332,0.0,0.0001273139932891354,0.010345458984375,0.00012731408060062677
heun,100,100,50,False,0.2830885648727417,0.21801050007343292,0.012249520281329751,0.023000001907348633,0.039522409439086914,0.0,0.7516007423400879,170.64732360839844,0.8011380434036255
rk4,1,4,1,True,2.38055419921875,0.5035207867622375,0.013111159903928638,0.09350001811981201,0.0029993057250976562,0.0,2.5113954544067383,407.19854736328125,2.5113954544067383
rk4,1,4,1,False,0.8462559580802917,0.27147868275642395,0.012961478903889656,0.034300029277801514,0.002001047134399414,0.0,1.2429497241973877,187.7009735107422,1.2429497241973877
rk4,2,4,1,True,2.38055419921875,0.5035207867622375,0.013111159903928638,0.09350001811981201,0.0029997825622558594,0.0,2.5113954544067383,407.19854736328125,2.5113954544067383
rk4,2,4,1,False,0.8462559580802917,0.27147868275642395,0.012961478903889656,0.034300029277801514,0.002001047134399414,0.0,1.2429497241973877,187.7009735107422,1.2429497241973877
rk4,5,4,1,True,2.38055419921875,0.5035207867622375,0.013111159903928638,0.09350001811981201,0.003496408462524414,0.0,2.5113954544067383,407.19854736328125,2.5113954544067383
rk4,5,4,1,False,0.8462559580802917,0.27147868275642395,0.012961478903889656,0.034300029277801514,0.0024995803833007812,0.0,1.2429497241973877,187.7009735107422,1.2429497241973877
rk4,10,8,2,True,0.27124154567718506,0.2099158763885498,0.012398717924952507,0.01970002055168152,0.004998445510864258,0.0,0.07523620128631592,113.84719848632812,0.07580063492059708
rk4,10,8,2,False,0.29625964164733887,0.2165175974369049,0.012604251271113753,0.023500025272369385,0.003499746322631836,0.0,0.7665162682533264,238.21006774902344,0.7917004227638245
rk4,20,20,5,True,0.2732076048851013,0.2107318490743637,0.013104790588840842,0.02120000123977661,0.011500358581542969,0.0,0.007743265479803085,4.66070556640625,0.007758189924061298
rk4,20,20,5,False,0.28190168738365173,0.21789683401584625,0.012283725431188941,0.02279999852180481,0.007997751235961914,0.0,0.7532520294189453,173.0498504638672,0.7933430671691895
rk4,50,48,12,True,0.27518367767333984,0.21084849536418915,0.01295969053171575,0.021400004625320435,0.02702617645263672,0.0,0.0004959747311659157,0.054107666015625,0.0004965751431882381
rk4,50,48,12,False,0.283099502325058,0.2180284708738327,0.012469442328438163,0.023000001907348633,0.022008895874023438,0.0,0.7517631649971008,170.71229553222656,0.7995573282241821
rk4,100,100,25,True,0.27541908621788025,0.21085403859615326,0.012959651416167617,0.021400004625320435,0.055036306381225586,0.0,2.2798776626586914e-05,0.002471923828125,2.2872161935083568e-05
rk4,100,100,25,False,0.28324124217033386,0.21802736818790436,0.01246927585452795,0.023000001907348633,0.04104137420654297,0.0,0.7517582178115845,170.65525817871094,0.8011014461517334
