solver,target_nfe,actual_nfe,steps,project_tangent,radial_w1,sliced_w1,angular_sw_mean,ks_stat,sample_time_s,nan_rate,drift_final_mean,drift_final_max,drift_traj_max_mean
euler,1,1,1,True,22.324554443359375,14.241809844970703,0.31292151287198067,0.7876999974250793,0.1160135269165039,0.0,22.34023094177246,418.967041015625,22.34023094177246
euler,1,1,1,False,38.22239685058594,25.341520309448242,0.5251266211271286,0.8774999976158142,0.0009999275207519531,0.0,38.24066925048828,1772.3670654296875,38.24066925048828
euler,2,2,2,True,50.1654052734375,32.3301887512207,0.4725581804911296,0.8833000063896179,0.001500844955444336,0.0,50.18107604980469,1620.617919921875,50.18107604980469
euler,2,2,2,False,90.6720962524414,57.8814582824707,0.6993423700332642,0.9595999717712402,0.0015010833740234375,0.0,90.68780517578125,4252.3505859375,90.6888656616211
euler,5,5,5,True,23.39249038696289,15.144445419311523,0.5479010790586472,0.882599949836731,0.0035021305084228516,0.0,23.408157348632812,1372.039794921875,23.408157348632812
euler,5,5,5,False,163.51834106445312,102.7774429321289,0.7890462279319763,0.9864000082015991,0.0024995803833007812,0.0,163.5341033935547,7628.3779296875,163.5341033935547
euler,10,10,10,True,5.834787845611572,4.288845062255859,0.6483614643414816,0.7648000121116638,0.004499197006225586,0.0,5.850462913513184,279.09039306640625,5.850462913513184
euler,10,10,10,False,189.0062255859375,118.33045959472656,0.8045175671577454,0.9916000366210938,0.004502058029174805,0.0,189.02194213867188,8830.0595703125,189.02194213867188
euler,20,20,20,True,1.7340589761734009,1.7608622312545776,0.7301332503557205,0.3790000081062317,0.010501623153686523,0.0,1.7497354745864868,100.09734344482422,1.7497354745864868
euler,20,20,20,False,149.6759033203125,93.75119018554688,0.8043165802955627,0.9936000108718872,0.0075016021728515625,0.0,149.69161987304688,6879.8212890625,149.69161987304688
euler,50,50,50,True,0.44480863213539124,0.9778102040290833,0.7475323677062988,0.14419999718666077,0.023500680923461914,0.0,0.4561305046081543,24.657987594604492,0.4561305046081543
euler,50,50,50,False,84.40461730957031,53.11274337768555,0.8003759384155273,0.9940999746322632,0.018001317977905273,0.0,84.42029571533203,3268.479248046875,84.42029571533203
euler,100,100,100,True,0.1820603907108307,0.826002836227417,0.7543098628520966,0.09689999371767044,0.04799842834472656,0.0,0.18902771174907684,10.371389389038086,0.18902771174907684
euler,100,100,100,False,92.12239837646484,57.90070343017578,0.7995153665542603,0.993399977684021,0.04349827766418457,0.0,92.14004516601562,3767.431884765625,92.14325714111328
