solver,target_nfe,actual_nfe,steps,project_tangent,radial_w1,sliced_w1,angular_sw_mean,ks_stat,sample_time_s,nan_rate,drift_final_mean,drift_final_max,drift_traj_max_mean
heun,50,50,25,True,0.2505568563938141,0.2621704638004303,0.013884311774745584,0.01849997043609619,0.024994611740112305,0.0,0.0009758323431015015,0.0148773193359375,0.0009758323431015015
heun,50,50,25,False,0.4363741874694824,0.27916356921195984,0.01282985252328217,0.026900000870227814,0.018497705459594727,0.0,1.2812459468841553,76.62440490722656,1.3289811611175537
heun,100,100,50,True,0.25121140480041504,0.2621823847293854,0.014062419533729553,0.01849997043609619,0.05250883102416992,0.0,0.00011731185804819688,0.0016937255859375,0.00011731538688763976
heun,100,100,50,False,0.43703529238700867,0.27918606996536255,0.013360409066081047,0.026900000870227814,0.03200101852416992,0.0,1.2815330028533936,76.67851257324219,1.3301018476486206
rk4,1,4,1,True,1.600013256072998,0.3995952010154724,0.013768338598310947,0.06940001249313354,0.0035033226013183594,0.0,1.7566760778427124,37.872222900390625,1.7566760778427124
rk4,1,4,1,False,0.7661157846450806,0.3044251799583435,0.01396090374328196,0.030699968338012695,0.0014996528625488281,0.0,1.619141697883606,102.11357116699219,1.619141697883606
rk4,2,4,1,True,1.600013256072998,0.3995952010154724,0.013768338598310947,0.06940001249313354,0.002497434616088867,0.0,1.7566760778427124,37.872222900390625,1.7566760778427124
rk4,2,4,1,False,0.7661157846450806,0.3044251799583435,0.01396090374328196,0.030699968338012695,0.002002239227294922,0.0,1.619141697883606,102.11357116699219,1.619141697883606
rk4,5,4,1,True,1.600013256072998,0.3995952010154724,0.013768338598310947,0.06940001249313354,0.003004789352416992,0.0,1.7566760778427124,37.872222900390625,1.7566760778427124
rk4,5,4,1,False,0.7661157846450806,0.3044251799583435,0.01396090374328196,0.030699968338012695,0.0019960403442382812,0.0,1.619141697883606,102.11357116699219,1.619141697883606
rk4,10,8,2,True,0.21076621115207672,0.2623084485530853,0.013775487896054983,0.015600025653839111,0.00400233268737793,0.0,0.06708341091871262,14.3038330078125,0.06814434379339218
rk4,10,8,2,False,0.46404728293418884,0.27977725863456726,0.013559677638113499,0.027600005269050598,0.003000497817993164,0.0,1.3038661479949951,90.80693054199219,1.3317948579788208
rk4,20,20,5,True,0.24619349837303162,0.2619226574897766,0.013949050568044186,0.01810002326965332,0.010499000549316406,0.0,0.007016104180365801,0.904144287109375,0.007031726650893688
rk4,20,20,5,False,0.4419729709625244,0.27921563386917114,0.012754983501508832,0.027000002562999725,0.005999088287353516,0.0,1.2838044166564941,79.00367736816406,1.3264358043670654
rk4,50,48,12,True,0.2509971261024475,0.2621648609638214,0.014061682391911745,0.01849997043609619,0.022510290145874023,0.0,0.0003864338796120137,0.010589599609375,0.0003871958761010319
rk4,50,48,12,False,0.4371933937072754,0.27917569875717163,0.012941052904352546,0.026900000870227814,0.01750016212463379,0.0,1.2816147804260254,76.73493957519531,1.3290730714797974
rk4,100,100,25,True,0.25128698348999023,0.2621806561946869,0.014062209287658334,0.01849997043609619,0.04702901840209961,0.0,1.7438555005355738e-05,0.0003509521484375,1.7531823687022552e-05
rk4,100,100,25,False,0.4372193217277527,0.2791893184185028,0.013528881128877401,0.026900000870227814,0.03603100776672363,0.0,1.281629204750061,76.70223999023438,1.3301607370376587
