solver,target_nfe,actual_nfe,steps,project_tangent,radial_w1,sliced_w1,angular_sw_mean,ks_stat,sample_time_s,nan_rate,drift_final_mean,drift_final_max,drift_traj_max_mean
euler,1,1,1,True,0.35552477836608887,0.13849413394927979,0.015801203437149525,0.06356582045555115,0.1125950813293457,0.0,0.3840652108192444,5.5811614990234375,0.3840652108192444
euler,1,1,1,False,0.5612011551856995,0.14317931234836578,0.016452677315101027,0.09201881289482117,0.0015010833740234375,0.0,0.6022977232933044,7.576211929321289,0.6022977232933044
euler,2,2,2,True,1.7932263612747192,0.17724904417991638,0.014910577097907662,0.30511540174484253,0.002999544143676758,0.0,1.82176673412323,8.139769554138184,1.82176673412323
euler,2,2,2,False,0.8738319277763367,0.11377100646495819,0.013602969003841281,0.1998683661222458,0.0020003318786621094,0.0,1.111637830734253,8.73828125,1.1321837902069092
euler,5,5,5,True,0.9702153205871582,0.1197914183139801,0.012288972502574325,0.19414016604423523,0.003000020980834961,0.0,0.9987514615058899,2.7192554473876953,0.9987514615058899
euler,5,5,5,False,0.520250678062439,0.0918746069073677,0.011550564086064696,0.1076769083738327,0.0025000572204589844,0.0,0.9447566866874695,7.661920547485352,0.962169885635376
euler,10,10,10,True,0.4469008445739746,0.0948101058602333,0.011527698254212737,0.0995188057422638,0.006003379821777344,0.0,0.47540467977523804,1.2631187438964844,0.47540467977523804
euler,10,10,10,False,0.44488322734832764,0.0893864706158638,0.011397455353289843,0.08835725486278534,0.005500078201293945,0.0,0.8971022963523865,7.334562301635742,0.9180424809455872
euler,20,20,20,True,0.20274345576763153,0.08786356449127197,0.011335157789289951,0.052892327308654785,0.012505769729614258,0.0,0.23074491322040558,0.609644889831543,0.23074491322040558
euler,20,20,20,False,0.4093579649925232,0.08857391774654388,0.011442842427641153,0.08204784989356995,0.009002685546875,0.0,0.8716354370117188,7.114234924316406,0.8962146043777466
euler,50,50,50,True,0.07571760565042496,0.0857134684920311,0.01123270159587264,0.02730429172515869,0.029003143310546875,0.0,0.09060913324356079,0.23823261260986328,0.09060913324356079
euler,50,50,50,False,0.38770461082458496,0.08816206455230713,0.010732902679592371,0.07812478393316269,0.02450418472290039,0.0,0.8556451201438904,6.95892333984375,0.8831647038459778
euler,100,100,100,True,0.0644470676779747,0.08530247956514359,0.011001398088410497,0.019904285669326782,0.05752229690551758,0.0,0.04502391070127487,0.11818599700927734,0.04502391070127487
euler,100,100,100,False,0.38039976358413696,0.08803487569093704,0.01107061910443008,0.07642478495836258,0.044508934020996094,0.0,0.8501603007316589,6.902875900268555,0.8788279294967651
heun,1,2,1,True,2.291769504547119,0.2263011783361435,0.016899381298571825,0.36701539158821106,0.0015003681182861328,0.0,2.320310115814209,11.793177604675293,2.320310115814209
heun,1,2,1,False,2.0379862785339355,0.20099467039108276,0.02057562442496419,0.43767690658569336,0.0014996528625488281,0.0,2.0519866943359375,9.757312774658203,2.0519866943359375
heun,2,2,1,True,2.291769504547119,0.2263011783361435,0.016899381298571825,0.36701539158821106,0.0015010833740234375,0.0,2.320310115814209,11.793177604675293,2.320310115814209
heun,2,2,1,False,2.0379862785339355,0.20099467039108276,0.02057562442496419,0.43767690658569336,0.0010006427764892578,0.0,2.0519866943359375,9.757312774658203,2.0519866943359375
heun,5,4,2,True,0.5917038917541504,0.11746728420257568,0.012047789292410016,0.1223401427268982,0.003003835678100586,0.0,0.6201943159103394,2.576061248779297,0.6201943159103394
heun,5,4,2,False,1.1984003782272339,0.1297740340232849,0.014777130680158734,0.2839948534965515,0.0019986629486083984,0.0,1.2764757871627808,5.019819259643555,1.378590703010559
heun,10,10,5,True,0.060482244938611984,0.08769597858190536,0.011493026511743665,0.020504295825958252,0.006008625030517578,0.0,0.05443162843585014,0.18489360809326172,0.05443162843585014
heun,10,10,5,False,0.42942938208580017,0.08986292034387589,0.011869998881593347,0.10232479125261307,0.004529714584350586,0.0,0.8633396029472351,6.555042266845703,0.8790633678436279
heun,20,20,10,True,0.07011935859918594,0.08560270071029663,0.011239187326282263,0.021129071712493896,0.01150202751159668,0.0,0.006918777246028185,0.023557662963867188,0.006918777246028185
heun,20,20,10,False,0.3821113109588623,0.08820424228906631,0.011015865486115217,0.08243845403194427,0.008001327514648438,0.0,0.8475111126899719,6.772073745727539,0.8729577660560608
heun,50,50,25,True,0.07213576138019562,0.08512578159570694,0.011538585415109992,0.022893130779266357,0.027004480361938477,0.0,0.0004435775044839829,0.0015649795532226562,0.0004435775044839829
heun,50,50,25,False,0.3741801381111145,0.08795380592346191,0.011462596477940679,0.07628203928470612,0.03304147720336914,0.0,0.8449916839599609,6.832334518432617,0.8741463422775269
heun,100,100,50,True,0.07226496934890747,0.08505893498659134,0.011595623102039099,0.022893130779266357,0.05203437805175781,0.0,5.541648715734482e-05,0.00019931793212890625,5.541677455767058e-05
