step,loss,elapsed_s
200,75.53791046142578,0.5064966678619385
400,65.27891540527344,0.8619985580444336
600,62.75445556640625,1.2259957790374756
800,61.17078399658203,1.5759968757629395
1000,60.10914993286133,1.9310014247894287
1200,59.094520568847656,2.273996114730835
1400,59.75243377685547,2.6169955730438232
1600,58.40617370605469,2.974496603012085
1800,57.76423645019531,3.3260042667388916
2000,58.51022720336914,3.684995412826538
2200,57.524288177490234,4.0399980545043945
2400,58.54624938964844,4.382496118545532
2600,57.499393463134766,4.727996110916138
2800,58.87204360961914,5.077999830245972
3000,57.77056884765625,5.418996334075928
3200,57.27128601074219,5.7589967250823975
3400,60.70500946044922,6.105496644973755
3600,58.585235595703125,6.4544970989227295
3800,58.137386322021484,6.803496360778809
4000,58.366573333740234,7.152526617050171
4200,57.65573501586914,7.495027780532837
4400,59.06165313720703,7.84402871131897
4600,56.68695831298828,8.194529056549072
4800,57.655277252197266,8.533527851104736
5000,58.066951751708984,8.876028060913086
5200,57.076751708984375,9.220528841018677
5400,56.910221099853516,9.5755295753479
5600,57.303863525390625,9.920534372329712
5800,58.44199752807617,10.263528108596802
6000,56.84675216674805,10.610032081604004
6200,58.430850982666016,10.952529430389404
6400,56.10805130004883,11.339529991149902
6600,56.519046783447266,11.678030967712402
6800,56.22597122192383,12.020528793334961
7000,56.712432861328125,12.363028049468994
7200,56.22409439086914,12.724035024642944
7400,57.95118713378906,13.077527284622192
7600,56.20277404785156,13.473028182983398
7800,56.27993392944336,13.833030700683594
8000,56.8154296875,14.192026376724243
8200,57.55946731567383,14.560527563095093
8400,56.09588623046875,14.923027038574219
8600,56.34056091308594,15.26453423500061
8800,57.218048095703125,15.613027334213257
9000,56.320045471191406,15.96202826499939
9200,55.33476257324219,16.31452965736389
9400,57.5433349609375,16.657031059265137
9600,56.97697830200195,17.01102900505066
9800,56.321109771728516,17.361137628555298
10000,56.146018981933594,17.70613718032837
