condition,method,seed,status,metric,value,result_path
aniso_k30,A,8925,complete,nan_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,nfe,512,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,q950_err,0.006984037313505618,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,q990_err,0.0054796672420556174,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,q995_err,0.016515832106913937,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,radial_w1,0.2531687021255493,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,sample_time_s,0.1875295639038086,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,sliced_w1,0.3486446440219879,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,tail_exc_95,0.003100001066923097,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,tail_exc_99,0.0008000002801418216,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,8925,complete,total_train_time_s,30.669544123113155,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_8925/result.json
aniso_k30,A,77395,complete,angular_sw_bin0,0.009935622103512287,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,angular_sw_bin1,0.008481663651764393,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,angular_sw_bin2,0.007719629909843206,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,angular_sw_bin3,0.008496287278831005,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,angular_sw_mean,0.008658300735987723,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,exploding_norm_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,inf_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,invalid_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,ks_stat,0.012799978256225586,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,mmd,0.00038552284240722656,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,nan_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,nfe,512,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,q950_err,0.006983954576992125,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,q990_err,0.005479810178088956,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,q995_err,0.016515628222854645,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,radial_w1,0.25316858291625977,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,sample_time_s,0.18706274032592773,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,sliced_w1,0.37973880767822266,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,tail_exc_95,0.003100001066923097,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,tail_exc_99,0.0008000002801418216,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,77395,complete,total_train_time_s,26.323362953960896,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_77395/result.json
aniso_k30,A,65457,complete,angular_sw_bin0,0.00868452899158001,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,angular_sw_bin1,0.006801987066864967,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,angular_sw_bin2,0.008069273084402084,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,angular_sw_bin3,0.007572774775326252,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,angular_sw_mean,0.007782140979543328,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,exploding_norm_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,inf_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,invalid_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,ks_stat,0.012799978256225586,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,mmd,0.0002262592315673828,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,nan_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,nfe,512,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,q950_err,0.006984037313505618,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,q990_err,0.005479595774038949,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,q995_err,0.016515900068267034,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,radial_w1,0.25316858291625977,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,sample_time_s,0.1875530630350113,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,sliced_w1,0.29269641637802124,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,tail_exc_95,0.003100001066923097,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,tail_exc_99,0.0008000002801418216,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,A,65457,complete,total_train_time_s,26.47456867992878,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/A/seed_65457/result.json
aniso_k30,B,8925,complete,angular_sw_bin0,0.008617160841822624,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,angular_sw_bin1,0.008175359107553959,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,angular_sw_bin2,0.007560020312666893,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,angular_sw_bin3,0.007944107986986637,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,angular_sw_mean,0.008074162062257528,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,exploding_norm_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,inf_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,invalid_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,ks_stat,0.012799978256225586,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,mmd,0.0002824068069458008,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,nan_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,nfe,512,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,q950_err,0.006983789103965138,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,q990_err,0.005479595774038949,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,q995_err,0.016515628222854645,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,radial_w1,0.25316864252090454,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,sample_time_s,0.29520396143198013,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,sliced_w1,0.31669116020202637,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,tail_exc_95,0.003100001066923097,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,tail_exc_99,0.0008000002801418216,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,8925,complete,total_train_time_s,29.850831255316734,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_8925/result.json
aniso_k30,B,77395,complete,angular_sw_bin0,0.009422645904123783,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,angular_sw_bin1,0.007959546521306038,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,angular_sw_bin2,0.007289481349289417,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,angular_sw_bin3,0.0066660670563578606,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,angular_sw_mean,0.007834435207769275,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,exploding_norm_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,inf_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,invalid_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,ks_stat,0.012799978256225586,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,mmd,0.00019824504852294922,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,nan_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,nfe,512,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,q950_err,0.006984037313505618,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,q990_err,0.0054796672420556174,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,q995_err,0.016515832106913937,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,radial_w1,0.25316861271858215,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,sample_time_s,0.29198548197746277,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,sliced_w1,0.2880212068557739,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,tail_exc_95,0.003100001066923097,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,tail_exc_99,0.0008000002801418216,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,77395,complete,total_train_time_s,29.03125387430191,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_77395/result.json
aniso_k30,B,65457,complete,angular_sw_bin0,0.008563919924199581,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,angular_sw_bin1,0.0072285328060388565,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,angular_sw_bin2,0.007376330439001322,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,angular_sw_bin3,0.008055264130234718,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,angular_sw_mean,0.0078060118248686194,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,exploding_norm_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,inf_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,invalid_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,ks_stat,0.012799978256225586,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,mmd,0.000194549560546875,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,nan_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,nfe,512,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,q950_err,0.006984037313505618,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,q990_err,0.005479810178088956,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,q995_err,0.016515696184207743,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,radial_w1,0.25316864252090454,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,sample_time_s,0.2919914275407791,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,sliced_w1,0.29664289951324463,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,tail_exc_95,0.003100001066923097,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,tail_exc_99,0.0008000002801418216,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,B,65457,complete,total_train_time_s,28.511234939098358,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/B/seed_65457/result.json
aniso_k30,C,8925,complete,angular_sw_bin0,0.01148401852697134,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,angular_sw_bin1,0.00866787414997816,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,angular_sw_bin2,0.0077726952731609344,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,angular_sw_bin3,0.011616284027695656,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,angular_sw_mean,0.009885217994451523,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,exploding_norm_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,inf_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,invalid_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,ks_stat,0.012799978256225586,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,mmd,0.0003838539123535156,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,nan_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,nfe,512,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,q950_err,0.006983954576992125,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,q990_err,0.005479595774038949,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,q995_err,0.016515628222854645,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,radial_w1,0.25316867232322693,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,sample_time_s,0.2631364017724991,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,sliced_w1,0.39605164527893066,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,tail_exc_95,0.003100001066923097,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,tail_exc_99,0.0008000002801418216,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,8925,complete,total_train_time_s,30.685668885707855,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_8925/result.json
aniso_k30,C,77395,complete,angular_sw_bin0,0.011386318132281303,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
aniso_k30,C,77395,complete,angular_sw_bin1,0.008530388586223125,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
aniso_k30,C,77395,complete,angular_sw_bin2,0.00736803887411952,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
aniso_k30,C,77395,complete,angular_sw_bin3,0.010612022131681442,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
aniso_k30,C,77395,complete,angular_sw_mean,0.009474191931076348,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
aniso_k30,C,77395,complete,exploding_norm_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
aniso_k30,C,77395,complete,inf_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
aniso_k30,C,77395,complete,invalid_rate,0.0,/mnt/vast01/users/fouad.oubari/msgm/rafm-additions/outputs_rafm_input_study/v1/final/aniso_k30/C/seed_77395/result.json
