step,loss,elapsed_s
200,115276.0234375,0.8807220458984375
400,114119.2578125,1.504871129989624
600,111851.046875,2.1535089015960693
800,108930.859375,2.793668031692505
1000,115942.734375,3.427795648574829
1200,118019.609375,4.112468957901001
1400,113882.859375,4.751585245132446
1600,111646.75,5.387214183807373
1800,117754.7421875,6.0248565673828125
2000,107054.3203125,6.67049765586853
2200,112606.125,7.3236939907073975
2400,109341.5546875,7.9793572425842285
2600,109738.546875,8.624044179916382
2800,111888.3828125,9.277183055877686
3000,107985.296875,9.908812999725342
3200,109268.3984375,10.55744981765747
3400,109135.3671875,11.211617231369019
3600,109039.3359375,11.85727047920227
3800,110619.25,12.511949300765991
4000,108053.46875,13.164599180221558
4200,107917.65625,13.823789358139038
4400,107250.671875,14.482958555221558
4600,104363.328125,15.130103826522827
4800,108990.6640625,15.780252695083618
5000,106927.8125,16.43242383003235
5200,108543.765625,17.083627223968506
5400,109663.8046875,17.733304023742676
5600,108755.0625,18.397971630096436
5800,106543.7734375,19.051634311676025
6000,108806.1875,19.697311401367188
6200,108070.6015625,20.330475091934204
6400,106693.9453125,20.986687660217285
6600,104584.0390625,21.626351833343506
6800,108560.2578125,22.280513048171997
7000,103155.359375,22.910179615020752
7200,104638.3125,23.576351404190063
7400,112877.59375,24.222009658813477
7600,106305.6796875,24.886658430099487
7800,103504.953125,25.558313131332397
8000,103636.6484375,26.218017578125
8200,104487.203125,26.876670122146606
8400,105462.40625,27.53887152671814
8600,104800.84375,28.181023597717285
8800,107513.7265625,28.827198266983032
9000,106255.953125,29.45681595802307
9200,101741.703125,30.101988792419434
9400,102784.4140625,30.738102674484253
9600,105614.734375,31.372241973876953
9800,109639.6796875,32.011906147003174
10000,106755.421875,32.659050941467285
