step,loss,elapsed_s
200,106.2557373046875,0.6899979114532471
400,96.19232177734375,1.3449957370758057
600,97.29016876220703,2.001530647277832
800,97.11144256591797,2.7245304584503174
1000,88.63740539550781,3.394531011581421
1200,87.90289306640625,4.063530206680298
1400,91.26236724853516,4.732530355453491
1600,86.14754486083984,5.424532890319824
1800,85.51416778564453,6.1115312576293945
2000,91.99505615234375,6.793530464172363
2200,87.98127746582031,7.474031925201416
2400,88.66836547851562,8.165030241012573
2600,87.10668182373047,8.833031177520752
2800,91.65266418457031,9.510530948638916
3000,95.57745361328125,10.202033758163452
3200,86.24557495117188,10.895031213760376
3400,92.17788696289062,11.614529609680176
3600,89.58102416992188,12.340566158294678
3800,87.98114013671875,13.058566570281982
4000,86.54037475585938,13.749064207077026
4200,90.26262664794922,14.43256664276123
4400,92.31124877929688,15.108067274093628
4600,86.24137878417969,15.79806661605835
4800,86.5248794555664,16.475066661834717
5000,87.4711685180664,17.158567667007446
5200,90.2169418334961,17.92256784439087
5400,85.37723541259766,18.623066663742065
5600,88.88915252685547,19.33206605911255
5800,94.0723648071289,20.025071620941162
6000,88.53163146972656,20.732065677642822
6200,87.06912231445312,21.440073013305664
6400,87.94239807128906,22.152117252349854
6600,84.8680191040039,22.841116666793823
6800,83.77723693847656,23.52661633491516
7000,87.85975646972656,24.214117527008057
7200,84.80989074707031,24.897116661071777
7400,88.0125732421875,25.57461643218994
7600,84.712646484375,26.252614498138428
7800,82.28180694580078,26.9441180229187
8000,92.75465393066406,27.67412519454956
8200,93.62710571289062,28.395618438720703
8400,87.63349914550781,29.076616525650024
8600,86.34199523925781,29.760117769241333
8800,88.24495697021484,30.448115587234497
9000,92.27824401855469,31.127618074417114
9200,84.26268005371094,31.81164002418518
9400,86.8170394897461,32.49614119529724
9600,87.368896484375,33.25314712524414
9800,84.27883911132812,33.935142040252686
10000,84.06513977050781,34.596142292022705
