step,loss,elapsed_s
200,-6.327922821044922,67.16590476036072
400,-12.150979995727539,132.58422756195068
600,-16.158233642578125,200.00601887702942
800,-18.632957458496094,265.6878273487091
1000,-22.68044662475586,335.7358400821686
1200,-23.130878448486328,399.32001996040344
1400,-24.70459747314453,467.8996958732605
1600,-25.58885955810547,535.8727869987488
1800,-27.627622604370117,600.5091035366058
2000,-26.263418197631836,667.0003309249878
2200,-29.200363159179688,733.2509803771973
2400,-28.979328155517578,803.9902064800262
2600,-29.158111572265625,871.3907296657562
2800,-31.53227996826172,937.6909792423248
3000,-30.069747924804688,1002.8364474773407
3200,-32.96452713012695,1073.9623937606812
3400,-30.921722412109375,1147.0949544906616
3600,-31.528696060180664,1211.788910150528
3800,-31.33746337890625,1277.2046084403992
4000,-31.87721061706543,1345.3265340328217
4200,-32.8375244140625,1416.5194625854492
4400,-33.961570739746094,1482.1149957180023
4600,-33.28626251220703,1547.0763692855835
4800,-33.76805114746094,1610.3593528270721
5000,-34.51677703857422,1679.042664051056
5200,-36.13450622558594,1747.9904611110687
5400,-34.05253601074219,1816.0536315441132
5600,-33.79882049560547,1879.5524690151215
5800,-35.28382110595703,1943.0380215644836
6000,-34.38236618041992,2007.5336532592773
6200,-36.46649169921875,2071.5597891807556
6400,-33.318443298339844,2138.153046607971
6600,-36.39344024658203,2205.421300649643
6800,-36.540069580078125,2269.5742909908295
7000,-37.130165100097656,2339.508412361145
7200,-36.418922424316406,2404.9574234485626
7400,-38.52671432495117,2469.939326763153
7600,-35.96070098876953,2536.7820885181427
7800,-36.92720413208008,2603.323209285736
8000,-36.92301940917969,2670.973612546921
8200,-36.500205993652344,2739.447504043579
8400,-39.697715759277344,2804.773337364197
8600,-36.21963882446289,2870.31445145607
8800,-39.58047866821289,2933.255597114563
9000,-40.08802795410156,2999.0187566280365
9200,-36.500274658203125,3067.35329413414
9400,-38.9583740234375,3134.360362291336
9600,-37.92334747314453,3206.1252801418304
9800,-36.14008331298828,3273.837000846863
10000,-38.58734130859375,3339.639659643173
