step,loss,elapsed_s
200,97.60994720458984,0.5346276760101318
400,94.37271118164062,0.9272127151489258
600,93.03005981445312,1.2767972946166992
800,86.72722625732422,1.6589388847351074
1000,86.8460922241211,2.0130059719085693
1200,83.69085693359375,2.376588821411133
1400,84.98068237304688,2.7286643981933594
1600,84.86317443847656,3.1102535724639893
1800,83.75005340576172,3.445882558822632
2000,84.87642669677734,3.846971035003662
2200,81.44935607910156,4.215546369552612
2400,82.41027069091797,4.572138547897339
2600,83.73481750488281,4.9192047119140625
2800,82.22314453125,5.2492876052856445
3000,82.5674057006836,5.583359003067017
3200,81.70448303222656,5.91993522644043
3400,83.45291137695312,6.254519462585449
3600,83.37873077392578,6.596084117889404
3800,85.40660858154297,6.926098585128784
4000,83.70809173583984,7.260308265686035
4200,84.40191650390625,7.6013734340667725
4400,81.30069732666016,7.935451030731201
4600,82.23027038574219,8.271026134490967
4800,82.52696228027344,8.606086015701294
5000,82.96371459960938,8.935685634613037
5200,82.22230529785156,9.276253461837769
5400,82.35265350341797,9.620823860168457
5600,83.86538696289062,9.968914270401001
5800,83.46263885498047,10.31248927116394
6000,81.5201187133789,10.655069589614868
6200,82.44718933105469,10.997135400772095
6400,83.27839660644531,11.333227157592773
6600,81.30450439453125,11.672303199768066
6800,81.59075927734375,12.005377769470215
7000,83.68426513671875,12.34799337387085
7200,82.95677185058594,12.7270667552948
7400,81.62043762207031,13.070165395736694
7600,82.64071655273438,13.404762268066406
7800,83.96529388427734,13.74634838104248
8000,83.37036895751953,14.087933778762817
8200,83.64445495605469,14.431999921798706
8400,80.04795837402344,14.778607368469238
8600,79.91067504882812,15.115174531936646
8800,84.20217895507812,15.455775022506714
9000,81.77845001220703,15.797358274459839
9200,82.71167755126953,16.135940313339233
9400,81.8419189453125,16.4875271320343
9600,86.87332916259766,16.819605112075806
9800,85.05865478515625,17.155203580856323
10000,82.52397155761719,17.487775325775146
