step,loss,elapsed_s
200,387.08673095703125,0.4910855293273926
400,348.2402648925781,0.8531532287597656
600,335.2139892578125,1.2082273960113525
800,329.8502197265625,1.561295509338379
1000,327.1063232421875,1.9198758602142334
1200,330.1570739746094,2.283464193344116
1400,329.107177734375,2.6410763263702393
1600,326.62872314453125,2.989659309387207
1800,325.7469482421875,3.3757331371307373
2000,326.6470031738281,3.7438156604766846
2200,327.5696716308594,4.156906366348267
2400,324.4232177734375,4.533526182174683
2600,322.8287353515625,4.897621393203735
2800,327.8389892578125,5.252695083618164
3000,324.19866943359375,5.607799053192139
3200,320.0562438964844,5.969387769699097
3400,321.3682556152344,6.331484794616699
3600,319.9535217285156,6.682570934295654
3800,323.35614013671875,7.048155307769775
4000,327.44354248046875,7.404757261276245
4200,321.71441650390625,7.789349555969238
4400,320.405029296875,8.145424365997314
4600,321.82586669921875,8.495023250579834
4800,329.8998107910156,8.85859227180481
5000,323.52362060546875,9.22068977355957
5200,321.7631530761719,9.593806505203247
5400,321.3768615722656,9.956878423690796
5600,322.49957275390625,10.31496810913086
5800,318.7161865234375,10.676547288894653
6000,324.97003173828125,11.026620864868164
6200,319.2009582519531,11.381703853607178
6400,322.30963134765625,11.745280027389526
6600,321.44647216796875,12.108384609222412
6800,318.9494323730469,12.46699571609497
7000,321.5180358886719,12.834584951400757
7200,318.8655700683594,13.195666790008545
7400,324.4468994140625,13.554224967956543
7600,322.5484313964844,13.910810708999634
7800,319.61126708984375,14.272394895553589
8000,325.57586669921875,14.640998840332031
8200,323.4559631347656,14.997587203979492
8400,317.7313232421875,15.35515809059143
8600,322.01409912109375,15.713747501373291
8800,321.0723876953125,16.067315101623535
9000,321.6490173339844,16.42940044403076
9200,318.070556640625,16.78747797012329
9400,319.7549133300781,17.141064882278442
9600,322.86865234375,17.49264907836914
9800,324.54180908203125,17.84871792793274
10000,322.09869384765625,18.197298765182495
