step,loss,elapsed_s
500,-7.980106830596924,900.663537979126
1000,-8.68092155456543,1801.0275497436523
1500,-9.539105415344238,2700.8953125476837
2000,-9.748485565185547,3587.767955303192
2500,-9.682262420654297,4475.561134815216
3000,-10.055419921875,5364.150857925415
3500,-10.41605281829834,6301.862708091736
4000,-10.352045059204102,7292.8739194869995
4500,-10.447423934936523,8190.909865140915
5000,-9.936616897583008,9078.307826280594
5500,-10.816627502441406,9967.688816785812
6000,-10.571550369262695,10885.735381603241
6500,-10.357749938964844,11836.709517478943
7000,-10.562032699584961,12791.70332789421
7500,-11.065300941467285,13708.19458770752
8000,-10.815173149108887,14599.276626586914
8500,-10.582999229431152,15490.787477731705
9000,-10.942737579345703,16382.60344672203
9500,-11.128732681274414,17290.94393515587
10000,-10.758328437805176,18258.494449853897
