step,loss,elapsed_s
200,6648.6376953125,0.8306884765625
400,6639.2138671875,1.466322898864746
600,6472.755859375,2.0915017127990723
800,6214.87890625,2.7391419410705566
1000,6712.64013671875,3.3918166160583496
1200,6765.3037109375,4.053476572036743
1400,6218.7705078125,4.726132869720459
1600,6341.548828125,5.4188549518585205
1800,6436.34765625,6.089540481567383
2000,6591.599609375,6.776228427886963
2200,6999.98828125,7.441891670227051
2400,6484.78173828125,8.095568418502808
2600,6396.66259765625,8.762702703475952
2800,6188.61279296875,9.428847312927246
3000,6273.96728515625,10.100014686584473
3200,7147.54150390625,10.754141092300415
3400,6254.2138671875,11.438317060470581
3600,6653.4033203125,12.11248779296875
3800,6558.15966796875,12.81715703010559
4000,6491.275390625,13.501816749572754
4200,6400.939453125,14.17496943473816
4400,6439.14990234375,14.83863615989685
4600,6180.1904296875,15.502821207046509
4800,6267.17822265625,16.16695523262024
5000,6400.1181640625,16.857600927352905
5200,6652.10498046875,17.55277442932129
5400,5896.62939453125,18.228949785232544
5600,6375.8916015625,18.89409565925598
5800,6671.1416015625,19.568260192871094
6000,6163.21875,20.22391629219055
6200,6381.6240234375,20.909113883972168
6400,6261.79296875,21.58928108215332
6600,6080.0751953125,22.247913122177124
6800,6070.103515625,22.91209864616394
7000,6182.9677734375,23.594781398773193
7200,6468.56005859375,24.27243661880493
7400,6269.03125,24.96160626411438
7600,6115.0634765625,25.62129235267639
7800,6085.23779296875,26.281431198120117
8000,6154.99267578125,26.967118501663208
8200,6425.896484375,27.635311365127563
8400,6256.62353515625,28.320985078811646
8600,6668.7412109375,28.999151468276978
8800,6427.0712890625,29.671808004379272
9000,5944.1796875,30.331443309783936
9200,6498.7177734375,31.01111626625061
9400,6253.923828125,31.684277057647705
9600,6164.47314453125,32.3654363155365
9800,6090.7783203125,33.04462027549744
10000,6247.548828125,33.72379517555237
