step,loss,elapsed_s
200,56.55200958251953,0.5729963779449463
400,50.6572265625,0.9665024280548096
600,50.356292724609375,1.40804123878479
800,51.1096076965332,1.7970354557037354
1000,50.19858169555664,2.1915793418884277
1200,50.30876922607422,2.5831735134124756
1400,50.300968170166016,2.957174062728882
1600,50.37977981567383,3.316176414489746
1800,50.951087951660156,3.67317795753479
2000,50.53572082519531,4.025173187255859
2200,50.68947982788086,4.392173767089844
2400,50.36294937133789,4.76217246055603
2600,50.19473648071289,5.133174419403076
2800,50.82771301269531,5.4926745891571045
3000,50.613319396972656,5.863173484802246
3200,50.69112777709961,6.232172250747681
3400,50.131385803222656,6.600173711776733
3600,50.61589050292969,6.959673881530762
3800,50.772010803222656,7.325176000595093
4000,50.43636703491211,7.69717264175415
4200,49.96963119506836,8.065173625946045
4400,50.6452522277832,8.437179803848267
4600,50.72471618652344,8.798173189163208
4800,50.24375915527344,9.156173944473267
5000,50.08930969238281,9.5461745262146
5200,50.24678039550781,9.919672966003418
5400,50.13146209716797,10.282673358917236
5600,50.47447967529297,10.649173021316528
5800,50.22709655761719,11.02117395401001
6000,50.48543167114258,11.388211965560913
6200,50.41242218017578,11.7477126121521
6400,49.93412399291992,12.12371277809143
6600,50.945220947265625,12.493213653564453
6800,50.548118591308594,12.873217821121216
7000,50.69142532348633,13.237711668014526
7200,50.45084762573242,13.610212802886963
7400,50.226287841796875,13.974712371826172
7600,50.633697509765625,14.347714185714722
7800,50.52546691894531,14.754211187362671
8000,50.474693298339844,15.131714105606079
8200,50.898380279541016,15.495218276977539
8400,50.59089279174805,15.86621379852295
8600,50.90279769897461,16.246212005615234
8800,50.480255126953125,16.609212636947632
9000,50.30957794189453,16.986716747283936
9200,50.71527099609375,17.36621332168579
9400,50.37099075317383,17.780710697174072
9600,50.49690246582031,18.181209802627563
9800,50.2290153503418,18.577713012695312
10000,50.15314483642578,18.9802143573761
