step,loss,elapsed_s
200,122.5811767578125,0.8196756839752197
400,122.91667175292969,1.582840919494629
600,107.47660064697266,2.365509033203125
800,109.05164337158203,3.1112098693847656
1000,108.43307495117188,3.884934425354004
1200,106.96112823486328,4.6405720710754395
1400,105.70057678222656,5.420249700546265
1600,111.48009490966797,6.182483434677124
1800,105.57560729980469,6.967625141143799
2000,105.69491577148438,7.738317966461182
2200,108.35922241210938,8.510503053665161
2400,105.3095703125,9.293678760528564
2600,103.73573303222656,10.105377674102783
2800,104.18557739257812,10.97053837776184
3000,105.30913543701172,11.824223756790161
3200,100.4439697265625,12.631371259689331
3400,105.22915649414062,13.48557996749878
3600,102.10938262939453,14.328766345977783
3800,106.03627014160156,15.127948999404907
4000,108.00224304199219,15.911161184310913
4200,105.8134765625,16.660327911376953
4400,99.4365234375,17.425014972686768
4600,100.84756469726562,18.178182125091553
4800,107.93917083740234,18.950377464294434
5000,107.41108703613281,19.69355297088623
5200,100.46414184570312,20.47420597076416
5400,104.33798217773438,21.194389820098877
5600,109.71517181396484,21.96357488632202
5800,102.27088928222656,22.7147958278656
6000,108.52915954589844,23.46093511581421
6200,96.103515625,24.25365447998047
6400,108.70803833007812,25.034361124038696
6600,97.91961669921875,25.807052612304688
6800,105.10444641113281,26.64023780822754
7000,101.90592193603516,27.42445206642151
7200,104.72596740722656,28.19413661956787
7400,107.48020935058594,28.975317001342773
7600,106.59344482421875,29.73948574066162
7800,99.59046173095703,30.53266429901123
8000,106.35162353515625,31.323375940322876
8200,104.39474487304688,32.12206292152405
8400,98.86084747314453,32.890263080596924
8600,101.58973693847656,33.673431634902954
8800,103.98094177246094,34.44360089302063
9000,103.22398376464844,35.17424392700195
9200,102.94325256347656,35.93996214866638
9400,102.5833740234375,36.70164132118225
9600,101.32563018798828,37.48480558395386
9800,99.16748046875,38.26149034500122
10000,100.63148498535156,39.03216767311096
