step,loss,elapsed_s
200,91.28189849853516,0.37008166313171387
400,86.90618896484375,0.7366821765899658
600,77.43403625488281,1.0917370319366455
800,77.06272888183594,1.4488708972930908
1000,76.10745239257812,1.7953834533691406
1200,75.9327621459961,2.1544911861419678
1400,73.25184631347656,2.5060577392578125
1600,75.9100112915039,2.8541452884674072
1800,70.46902465820312,3.211710214614868
2000,70.79827880859375,3.5727899074554443
2200,71.81011199951172,3.9218647480010986
2400,68.83424377441406,4.282470464706421
2600,68.46652221679688,4.632561206817627
2800,68.65339660644531,4.982654333114624
3000,68.35355377197266,5.3287575244903564
3200,66.54853057861328,5.679821252822876
3400,68.07499694824219,6.050424337387085
3600,67.49221801757812,6.4100072383880615
3800,70.58116149902344,6.775095224380493
4000,70.56239318847656,7.139655828475952
4200,69.11088562011719,7.503717660903931
4400,66.69656372070312,7.863301753997803
4600,65.89605712890625,8.21638560295105
4800,70.61967468261719,8.575456380844116
5000,70.32003021240234,8.935549020767212
5200,67.16983795166016,9.30912733078003
5400,68.04254150390625,9.662710666656494
5600,70.61695861816406,10.018791675567627
5800,66.82997131347656,10.369369268417358
6000,70.8040771484375,10.739963054656982
6200,62.72703552246094,11.095538854598999
6400,72.40469360351562,11.4506356716156
6600,64.11723327636719,11.803699731826782
6800,69.0078125,12.158789873123169
7000,67.92955780029297,12.519363641738892
7200,67.22789764404297,12.881444215774536
7400,69.65980529785156,13.2375328540802
7600,68.85489654541016,13.590097427368164
7800,64.99130249023438,13.936189413070679
8000,68.39509582519531,14.28679370880127
8200,68.60429382324219,14.643383741378784
8400,64.79827117919922,14.99945592880249
8600,66.1580810546875,15.354547262191772
8800,67.73036193847656,15.706630229949951
9000,66.59051513671875,16.060720443725586
9200,66.88675689697266,16.421295642852783
9400,67.02558898925781,16.773379802703857
9600,66.65095520019531,17.122442722320557
9800,65.44921112060547,17.479018449783325
10000,66.0786361694336,17.83511757850647
