step,loss,elapsed_s
200,112.8564453125,0.7295396327972412
400,106.88932800292969,1.4831697940826416
600,103.6224365234375,2.202169179916382
800,99.27713012695312,2.8956661224365234
1000,95.91718292236328,3.5631706714630127
1200,95.9444351196289,4.258672714233398
1400,94.38209533691406,4.963170289993286
1600,92.6275405883789,5.673671007156372
1800,91.76861572265625,6.367668867111206
2000,90.14434051513672,7.042168140411377
2200,89.41075134277344,7.723169326782227
2400,89.97431945800781,8.412668466567993
2600,91.09323120117188,9.113669633865356
2800,89.57073974609375,9.798668146133423
3000,88.80569458007812,10.489670991897583
3200,87.15064239501953,11.196701288223267
3400,86.16967010498047,11.888201475143433
3600,87.18338012695312,12.587700843811035
3800,86.97269439697266,13.29319977760315
4000,86.12016296386719,13.976701259613037
4200,87.14971923828125,14.657200813293457
4400,87.319580078125,15.359700679779053
4600,87.66436004638672,16.12126660346985
4800,86.95550537109375,16.855265855789185
5000,85.34589385986328,17.58926224708557
5200,86.09202575683594,18.297266244888306
5400,84.4708480834961,18.998262882232666
5600,85.63511657714844,19.67626452445984
5800,85.9100112915039,20.359262228012085
6000,85.37930297851562,21.056294441223145
6200,83.454345703125,21.74129581451416
6400,86.44635772705078,22.41829752922058
6600,83.91324615478516,23.104796409606934
6800,85.22578430175781,23.781296968460083
7000,84.63694763183594,24.463796377182007
7200,83.31849670410156,25.163795709609985
7400,82.95765686035156,25.863295555114746
7600,84.0383071899414,26.59579634666443
7800,82.83190155029297,27.355294466018677
8000,82.49212646484375,28.067296504974365
8200,81.89981079101562,28.7923800945282
8400,83.0330810546875,29.501879930496216
8600,83.89057922363281,30.206878662109375
8800,84.41915130615234,30.87641453742981
9000,81.1300277709961,31.559919118881226
9200,83.56293487548828,32.248411417007446
9400,82.58216094970703,32.92341136932373
9600,81.67047119140625,33.63491415977478
9800,80.856689453125,34.333412647247314
10000,81.7031021118164,35.0074143409729
