step,loss,elapsed_s
200,5223.130859375,0.4701042175292969
400,4730.6396484375,0.8512117862701416
600,5140.513671875,1.2388319969177246
800,5150.64111328125,1.6354422569274902
1000,5163.38818359375,2.019545316696167
1200,4572.34619140625,2.404130458831787
1400,4372.8994140625,2.7847158908843994
1600,4383.6552734375,3.163304328918457
1800,4378.8466796875,3.5473883152008057
2000,4357.78564453125,3.9244625568389893
2200,4416.5576171875,4.305041551589966
2400,4137.37744140625,4.684631586074829
2600,4173.9970703125,5.069215774536133
2800,4087.45654296875,5.450296640396118
3000,4135.056640625,5.854884386062622
3200,4099.806640625,6.256993293762207
3400,4554.7490234375,6.657590627670288
3600,4277.38916015625,7.052675247192383
3800,4334.6416015625,7.458776235580444
4000,4028.9111328125,7.896469831466675
4200,4398.4404296875,8.363585948944092
4400,3967.718994140625,8.748178720474243
4600,4048.740234375,9.17329478263855
4800,3966.27001953125,9.649394273757935
5000,3861.07177734375,10.117486715316772
5200,4099.0166015625,10.54359745979309
5400,4105.57275390625,11.005208253860474
5600,4355.5341796875,11.392828702926636
5800,4236.0234375,11.77991247177124
6000,4129.02734375,12.217536687850952
6200,3963.16064453125,12.664164781570435
6400,4052.59228515625,13.092764616012573
6600,4226.7900390625,13.535880088806152
6800,4074.3154296875,13.97252368927002
7000,4015.27783203125,14.420832395553589
7200,3991.828125,14.863950729370117
7400,4038.99267578125,15.316049814224243
7600,4119.4326171875,15.770181655883789
7800,4158.892578125,16.221787691116333
8000,4135.6005859375,16.646946668624878
8200,3957.349609375,17.08004856109619
8400,4046.01953125,17.517173051834106
8600,3993.22216796875,17.958784818649292
8800,3946.323486328125,18.400890111923218
9000,4222.78125,18.84049916267395
9200,3973.730224609375,19.306599855422974
9400,3997.70654296875,19.743722438812256
9600,3962.26611328125,20.176316499710083
9800,3934.149658203125,20.617915391921997
10000,4000.84619140625,21.083023071289062
