step,loss,elapsed_s
200,547.067138671875,0.8667042255401611
400,538.4986572265625,1.5008938312530518
600,522.48193359375,2.1135406494140625
800,519.0599365234375,2.758668899536133
1000,528.6173095703125,3.3988428115844727
1200,530.0006713867188,4.052000522613525
1400,524.655029296875,4.692662715911865
1600,522.181640625,5.372830867767334
1800,521.4473876953125,6.024508714675903
2000,516.051513671875,6.671671390533447
2200,512.6295776367188,7.3283610343933105
2400,516.9066772460938,7.967990875244141
2600,519.7503662109375,8.630156993865967
2800,523.887939453125,9.294834852218628
3000,518.20166015625,9.968985557556152
3200,516.7393798828125,10.63615870475769
3400,514.6551513671875,11.313826084136963
3600,517.0096435546875,11.964470863342285
3800,513.46923828125,12.625127077102661
4000,518.8897705078125,13.298287868499756
4200,516.852294921875,13.944918394088745
4400,520.394775390625,14.589112043380737
4600,521.47119140625,15.238759994506836
4800,516.7119750976562,15.897959232330322
5000,519.752685546875,16.54260492324829
5200,514.0494384765625,17.214782238006592
5400,510.416259765625,17.856405019760132
5600,508.64483642578125,18.498562335968018
5800,511.9737243652344,19.151192665100098
6000,514.1419067382812,19.81638789176941
6200,512.3880004882812,20.477060556411743
6400,514.3272705078125,21.1287100315094
6600,513.2108764648438,21.78486180305481
6800,515.9782104492188,22.42904281616211
7000,518.1131591796875,23.093713998794556
7200,516.8994140625,23.749369382858276
7400,514.1285400390625,24.408564805984497
7600,515.5398559570312,25.06621217727661
7800,521.2708740234375,25.716922998428345
8000,510.16412353515625,26.369585514068604
8200,515.22705078125,27.004756212234497
8400,501.871337890625,27.65140151977539
8600,512.59912109375,28.326577186584473
8800,505.6006774902344,28.995266675949097
9000,510.56256103515625,29.708019495010376
9200,515.5362548828125,30.380183219909668
9400,517.5889892578125,31.0508291721344
9600,506.6109619140625,31.71548557281494
9800,517.0897216796875,32.35311794281006
10000,522.07470703125,32.99879193305969
