step,loss,elapsed_s
200,544.7196655273438,0.8276827335357666
400,540.95947265625,1.4438409805297852
600,546.3364868164062,2.0640008449554443
800,528.002197265625,2.684659004211426
1000,529.47509765625,3.3293423652648926
1200,526.724609375,3.9870004653930664
1400,534.7190551757812,4.64120078086853
1600,525.1690063476562,5.275349855422974
1800,511.0438537597656,5.918002128601074
2000,523.0202026367188,6.592177391052246
2200,505.9725341796875,7.226844072341919
2400,512.2927856445312,7.872486352920532
2600,522.879150390625,8.530657291412354
2800,514.996337890625,9.210318088531494
3000,510.6980895996094,9.871947526931763
3200,513.5111083984375,10.52060055732727
3400,510.8182373046875,11.154237508773804
3600,517.7435302734375,11.803909540176392
3800,516.447509765625,12.449023008346558
4000,527.9473876953125,13.104190111160278
4200,520.9332275390625,13.756834030151367
4400,523.3387451171875,14.390482902526855
4600,515.1585083007812,15.03812551498413
4800,518.7950439453125,15.695784330368042
5000,521.9393310546875,16.349440097808838
5200,513.400146484375,17.01712679862976
5400,507.03741455078125,17.66783595085144
5600,522.2791137695312,18.33249592781067
5800,524.7889404296875,18.984651803970337
6000,510.0623779296875,19.639800786972046
6200,509.9687194824219,20.29547357559204
6400,517.487548828125,20.93616008758545
6600,515.9354248046875,21.57831048965454
6800,517.2779541015625,22.234983205795288
7000,518.2684326171875,22.882150173187256
7200,511.89990234375,23.536303997039795
7400,512.2989501953125,24.187461853027344
7600,508.3853759765625,24.833122968673706
7800,519.9520263671875,25.48578143119812
8000,519.017578125,26.120453596115112
8200,517.3677368164062,26.76761031150818
8400,513.1162109375,27.414321422576904
8600,509.2447509765625,28.1410174369812
8800,522.5594482421875,28.821701049804688
9000,518.0125732421875,29.482824087142944
9200,521.0963745117188,30.146485567092896
9400,507.8923034667969,30.815183877944946
9600,522.2869873046875,31.500341653823853
9800,528.5613403320312,32.17252206802368
10000,511.33770751953125,32.84520101547241
