method,seed,cr_mmd,cr_sliced_w1,dir_mmd,dir_sliced_w1,dir_sw_bin0,dir_sw_bin1,dir_sw_bin2,dir_sw_bin3,mean_angular_err_deg,n_gen,n_valid_dir,nan_rate,nn_cos_gen2test,nn_cos_test2gen
gaussian_fm,65457,0.0016029266680965826,0.07507710788789483,0.0016022414557239628,0.007242589880248664,0.012013284275218814,0.012235392474492674,0.011582475348013434,0.013976305975444685,43.47149532959068,1170,1170,0.0,0.2788561327251476,0.2690146253821929
gaussian_fm,77395,0.002940241870118432,0.0864202079111199,0.002995405133306872,0.008636396874424822,0.013570567959957279,0.011612107377994393,0.0114380703384045,0.01213359242397796,43.81119721958592,1170,1170,0.0,0.2835561349398666,0.2707375244903974
gaussian_fm,8925,0.0033195642741180587,0.09793131367383405,0.0035252134591892137,0.009761445349411535,0.012504769389332437,0.01224998727591407,0.012785033110069796,0.012523211942458243,43.18177707606242,1170,1170,0.0,0.2755983845806364,0.27102653497812274
rafm_empirical,65457,0.0013478328584702881,0.06930203131518964,0.0013500453625683306,0.006768397015747647,0.012745404736773484,0.011421699315368657,0.01050598932733562,0.010848166937912284,43.498437845948686,1170,1170,0.0,0.27845110656465527,0.2761766681345037
rafm_empirical,77395,0.0014751854943653164,0.07488730740779459,0.0014236119059766184,0.007253250144440582,0.012609188094192132,0.010170417551955503,0.012673052230795864,0.010630289194091022,43.88618794222131,1170,1170,0.0,0.2833034697376989,0.27788692948210153
rafm_empirical,8925,0.0022615410784122547,0.08345284252876804,0.0023555289622300135,0.008274829425994132,0.013577569200950275,0.01070641591408325,0.011829307203442762,0.012865451926814066,43.048674876087496,1170,1170,0.0,0.2733284933052626,0.27569293457258914
source_only_empirical,65457,0.003725157240021093,0.09048045657855386,0.003841763473931281,0.009804497752289087,0.017378032445493626,0.014820371597831625,0.013550563760093835,0.011864859063948558,43.57540510844808,1170,1170,0.0,0.27997610211616125,0.2686056164586088
source_only_empirical,77395,0.0023742249493419187,0.07810197307820715,0.002385248120771455,0.007983293180001355,0.015291470838025862,0.013043972905349597,0.012279200427790115,0.011826714677211345,43.793473743439925,1170,1170,0.0,0.2835123328388564,0.27045291607638466
source_only_empirical,8925,0.003330525179153221,0.09284436494978579,0.0034778252628492323,0.009426970318506197,0.013380471491012567,0.013057151979641225,0.013570752774400206,0.01243819219737803,43.22472716209841,1170,1170,0.0,0.27634929751319753,0.26990935020185663
