step,loss,elapsed_s
200,145.61813354492188,0.36904001235961914
400,128.702880859375,0.7260088920593262
600,120.41665649414062,1.070011854171753
800,116.15922546386719,1.4140090942382812
1000,113.74340057373047,1.7675111293792725
1200,112.58116149902344,2.111508846282959
1400,110.406494140625,2.447507858276367
1600,108.93002319335938,2.7965104579925537
1800,108.87271118164062,3.1405093669891357
2000,106.94841766357422,3.491515874862671
2200,106.6832275390625,3.8390090465545654
2400,106.72699737548828,4.189013719558716
2600,104.05610656738281,4.5385072231292725
2800,102.72842407226562,4.895509481430054
3000,102.96968078613281,5.246507167816162
3200,103.51217651367188,5.609009742736816
3400,102.74385833740234,5.955512046813965
3600,100.8910903930664,6.318014860153198
3800,102.72773742675781,6.671008825302124
4000,101.360595703125,7.02350926399231
4200,100.54043579101562,7.404507875442505
4400,99.91153717041016,7.776014089584351
4600,100.96590423583984,8.138506412506104
4800,100.95838165283203,8.488007068634033
5000,101.09573364257812,8.840511322021484
5200,98.89334106445312,9.208011865615845
5400,100.17932891845703,9.565983295440674
5600,97.66952514648438,9.921491146087646
5800,99.29854583740234,10.267019987106323
6000,98.70498657226562,10.640022039413452
6200,99.54365539550781,11.023526430130005
6400,99.1259536743164,11.406959295272827
6600,98.91097259521484,11.756959438323975
6800,99.0138168334961,12.104458808898926
7000,97.59810638427734,12.455456733703613
7200,99.33743286132812,12.806957244873047
7400,97.50331115722656,13.163959503173828
7600,98.696533203125,13.519958734512329
7800,98.17828369140625,13.875458002090454
8000,97.24606323242188,14.21995997428894
8200,97.61424255371094,14.558457136154175
8400,97.99999237060547,14.906461238861084
8600,97.41387176513672,15.260457754135132
8800,98.17017364501953,15.6564621925354
9000,97.39128875732422,15.99695897102356
9200,96.86184692382812,16.34545922279358
9400,96.8626708984375,16.68795895576477
9600,98.53326416015625,17.025463104248047
9800,98.3607177734375,17.36445951461792
10000,96.97044372558594,17.715958833694458
