step,loss,elapsed_s
500,-7.559333801269531,1022.9930884838104
500,-7.559333801269531,990.5062100887299
1000,-7.931778430938721,1979.559536933899
1500,-8.353610038757324,2965.078842163086
2000,-8.901759147644043,3957.25070476532
2500,-9.591302871704102,4945.3677361011505
3000,-9.1470947265625,5911.415635585785
3500,-9.721908569335938,6877.908975124359
3500,-9.755556106567383,6799.889068841934
4000,-9.089224815368652,7687.136230707169
4500,-9.221363067626953,8585.278892755508
5000,-9.633243560791016,9485.797231912613
5500,-10.175257682800293,10371.474741458893
6000,-9.645950317382812,11253.144600629807
6500,-9.955342292785645,12129.492069482803
7000,-10.481632232666016,13019.330169439316
7500,-9.9088134765625,13920.824958086014
8000,-9.98190689086914,14804.330736875534
8500,-9.732950210571289,15680.53075504303
9000,-10.498573303222656,16551.889654397964
9500,-10.765331268310547,17477.090535402298
10000,-9.597898483276367,18408.11476778984
