step,loss,elapsed_s
500,-10.40629768371582,993.1285078525543
1000,-14.092556953430176,1986.2007327079773
1500,-16.012853622436523,2974.366413116455
2000,-19.260021209716797,3959.200881958008
2500,-19.297054290771484,4954.390388011932
3000,-21.726806640625,5939.491401195526
3500,-22.862247467041016,6983.913474082947
4000,-21.412189483642578,8079.990784645081
4500,-22.59475326538086,9191.427040100098
5000,-22.057979583740234,10262.713430404663
5500,-24.185317993164062,11363.519297599792
6000,-24.93890380859375,12498.973439693451
6500,-26.64855194091797,13522.898996591568
7000,-24.60214614868164,14595.729808568954
7500,-25.549236297607422,15682.821458101273
8000,-26.797401428222656,16788.000996112823
8500,-27.142372131347656,17785.163474321365
9000,-26.917457580566406,18772.552706241608
9500,-27.757892608642578,19761.98569560051
10000,-29.966527938842773,20749.815741300583
